time,S,I,R
0.0,990,10,0
0.0001945530090651986,989,11,0
0.00023886069681329242,988,12,0
0.00027265544593595083,987,13,0
0.0002786447708673222,986,14,0
0.0005958837959993774,985,15,0
0.0008654813239912495,984,16,0
0.000867874947718941,983,17,0
0.000880520476537027,982,18,0
0.001109866376448394,981,19,0
0.0012595261476033503,980,20,0
0.0012664558414552786,979,21,0
0.0012780567388199307,978,22,0
0.0013925920804349476,977,23,0
0.0015600640283706655,976,24,0
0.0017163849839035184,975,25,0
0.0019825420643393753,974,26,0
0.0021377201761158607,973,27,0
0.0021582956140174317,972,28,0
0.0022326087618040878,971,29,0
0.0023017690688737305,970,30,0
0.0024062711288074376,969,31,0
0.0025502861361930314,968,32,0
0.002619319790101291,967,33,0
0.002718124089007418,966,34,0
0.0033059386119667364,965,35,0
0.0035221333666954195,964,36,0
0.003522366593871037,963,37,0
0.0035497751535641447,962,38,0
0.00358173349988191,961,39,0
0.0035915149393673613,960,40,0
0.0036150484268485813,959,41,0
0.0036159751945829227,958,42,0
0.003640781928314466,957,43,0
0.0036578556890388327,956,44,0
0.004095778771673178,955,45,0
0.004216790993296146,954,46,0
0.0042363617963972105,953,47,0
0.00440628294028752,952,48,0
0.004412633934283401,951,49,0
0.004455905732760706,950,50,0
0.004484600130214892,949,51,0
0.004610290689377511,948,52,0
0.004801929246902046,947,53,0
0.004914107205934608,946,54,0
0.005028821350804906,945,55,0
0.005067491051121612,944,56,0
0.00515307860534995,943,57,0
0.005222871828530489,942,58,0
0.005241192733652238,941,59,0
0.005500342524586417,940,60,0
0.005516447398286412,939,61,0
0.005583561606689984,938,62,0
0.0055973729105450445,937,63,0
0.005669367951578078,936,64,0
0.005680333176382645,935,65,0
0.005717973841051381,934,66,0
0.005723395521739677,933,67,0
0.0057254006090482965,932,68,0
0.005757312628777635,931,69,0
0.005793096038210829,930,70,0
0.005809257140051552,929,71,0
0.005882874859786703,928,72,0
0.005891093676438207,927,73,0
0.005919932036758999,926,74,0
0.005970231098826945,925,75,0
0.006013543134994694,924,76,0
0.006023918296495054,923,77,0
0.006094722115767728,922,78,0
0.006110047728909744,921,79,0
0.0061369154507545124,920,80,0
0.006200047919418944,919,81,0
0.006222158758650179,918,82,0
0.006235170085697942,917,83,0
0.0063124585769424564,916,84,0
0.006362732717276507,915,85,0
0.006425913407109822,914,86,0
0.006457583712495412,913,87,0
0.0065582292479278185,912,88,0
0.006610691060333983,911,89,0
0.00669925348557311,910,90,0
0.0067831127266679645,909,91,0
0.006791007020907236,908,92,0
0.006792641397786714,907,93,0
0.006809073050778547,906,94,0
0.006819503527531733,905,95,0
0.006835874865016121,904,96,0
0.006897738152614611,903,97,0
0.006921757063372484,902,98,0
0.006935240171063638,901,99,0
0.006976667454446605,900,100,0
0.006998360011727493,899,101,0
0.007000266825788358,898,102,0
0.007005417921684247,897,103,0
0.0070229383760745225,896,104,0
0.007045346730185877,895,105,0
0.007111970976775805,894,106,0
0.007113651071323317,893,107,0
0.007135729307897481,892,108,0
0.007169797203961018,891,109,0
0.007174857163459502,890,110,0
0.007175620154967365,889,111,0
0.0072267351001319416,888,112,0
0.0072526889658480614,887,113,0
0.007293800613359548,886,114,0
0.007357034654125185,885,115,0
0.0073899095185455095,884,116,0
0.007407620721122558,883,117,0
0.007410064571758058,882,118,0
0.007527114391144907,881,119,0
0.007667998398717877,880,120,0
0.007684282045431314,879,121,0
0.00771325746363445,878,122,0
0.007780182327299023,877,123,0
0.0077949451485412454,876,124,0
