time,S,I,R
0.0,990,10,0
0.0002613524940140028,989,11,0
0.0006568787921851498,988,12,0
0.0007646155990163137,987,13,0
0.0010957887405104825,986,14,0
0.0014710919343921959,985,15,0
0.0016575880476775338,984,16,0
0.0017017233611687956,983,17,0
0.0017851723847551791,982,18,0
0.0017897929056061635,981,19,0
0.0019590561997976574,980,20,0
0.0019713487900407277,979,21,0
0.0019991967446119493,978,22,0
0.002157458091549087,977,23,0
0.0023246081819723614,976,24,0
0.0023653537567471985,975,25,0
0.002433352204404489,974,26,0
0.0025106373472840093,973,27,0
0.0025449072457614246,972,28,0
0.002656415075015925,971,29,0
0.002718969567975551,970,30,0
0.0027371291040687237,969,31,0
0.002869092913357705,968,32,0
0.0028747062607843224,967,33,0
0.002918396847752032,966,34,0
0.0029341005803347527,965,35,0
0.002966068542006581,964,36,0
0.002982151979828937,963,37,0
0.002998603126487317,962,38,0
0.0030523517302681715,961,39,0
0.003095133857705616,960,40,0
0.0031624627078601477,959,41,0
0.0031651613168619096,958,42,0
0.003187341427859098,957,43,0
0.0033512941806049987,956,44,0
0.0033660235217454373,955,45,0
0.003393128193624226,954,46,0
0.003398966502238568,953,47,0
0.0034020535833723543,952,48,0
0.0034061098849571857,951,49,0
0.003442900752683226,950,50,0
0.0034517922704091586,949,51,0
0.00347727128743423,948,52,0
0.003496156423717039,947,53,0
0.003504954838359855,946,54,0
0.003513572992327136,945,55,0
0.0035903748256926205,944,56,0
0.003643906538181564,943,57,0
0.0036758100752526278,942,58,0
0.003680454840234556,941,59,0
0.0036873755296001893,940,60,0
0.003734037668534692,939,61,0
0.0037492912219670074,938,62,0
0.0037674497355809546,937,63,0
0.003771110542107151,936,64,0
0.0037717388048386486,935,65,0
0.0037771925714098734,934,66,0
0.003787699203836779,933,67,0
0.0038361187853569265,932,68,0
0.003857378232717491,931,69,0
0.0038800582576056586,930,70,0
0.003894192570241235,929,71,0
0.0038996608987641517,928,72,0
0.003921756836226948,927,73,0
0.003928514943385469,926,74,0
0.003939913116867146,925,75,0
0.003940106811241088,924,76,0
0.003948352305989175,923,77,0
0.003979629844724495,922,78,0
0.003985082018198208,921,79,0
0.003995562961643829,920,80,0
0.004007256224875592,919,81,0
0.004010343514390252,918,82,0
0.004012725628655547,917,83,0
0.004053383721588908,916,84,0
